B05010_001E,NAME,block group,county,state,tract
,"Block Group 3, Census Tract 5754, Wayne County, Michigan",3,163,26,575400
,"Block Group 4, Census Tract 5754, Wayne County, Michigan",4,163,26,575400
,"Block Group 1, Census Tract 5755, Wayne County, Michigan",1,163,26,575500
,"Block Group 2, Census Tract 5755, Wayne County, Michigan",2,163,26,575500
,"Block Group 3, Census Tract 5755, Wayne County, Michigan",3,163,26,575500
,"Block Group 4, Census Tract 5755, Wayne County, Michigan",4,163,26,575500
,"Block Group 1, Census Tract 5756, Wayne County, Michigan",1,163,26,575600
,"Block Group 2, Census Tract 5756, Wayne County, Michigan",2,163,26,575600
,"Block Group 1, Census Tract 5760, Wayne County, Michigan",1,163,26,576000
,"Block Group 2, Census Tract 5760, Wayne County, Michigan",2,163,26,576000
,"Block Group 1, Census Tract 5761, Wayne County, Michigan",1,163,26,576100
,"Block Group 2, Census Tract 5761, Wayne County, Michigan",2,163,26,576100
,"Block Group 3, Census Tract 5761, Wayne County, Michigan",3,163,26,576100
,"Block Group 4, Census Tract 5761, Wayne County, Michigan",4,163,26,576100
,"Block Group 5, Census Tract 5761, Wayne County, Michigan",5,163,26,576100
,"Block Group 1, Census Tract 5762, Wayne County, Michigan",1,163,26,576200
,"Block Group 2, Census Tract 5762, Wayne County, Michigan",2,163,26,576200
,"Block Group 3, Census Tract 5762, Wayne County, Michigan",3,163,26,576200
,"Block Group 1, Census Tract 5763, Wayne County, Michigan",1,163,26,576300
,"Block Group 2, Census Tract 5763, Wayne County, Michigan",2,163,26,576300
,"Block Group 3, Census Tract 5763, Wayne County, Michigan",3,163,26,576300
,"Block Group 1, Census Tract 5764, Wayne County, Michigan",1,163,26,576400
,"Block Group 2, Census Tract 5764, Wayne County, Michigan",2,163,26,576400
,"Block Group 3, Census Tract 5764, Wayne County, Michigan",3,163,26,576400
,"Block Group 1, Census Tract 5765, Wayne County, Michigan",1,163,26,576500
,"Block Group 2, Census Tract 5765, Wayne County, Michigan",2,163,26,576500
,"Block Group 3, Census Tract 5765, Wayne County, Michigan",3,163,26,576500
,"Block Group 4, Census Tract 5765, Wayne County, Michigan",4,163,26,576500
,"Block Group 5, Census Tract 5765, Wayne County, Michigan",5,163,26,576500
,"Block Group 1, Census Tract 5766, Wayne County, Michigan",1,163,26,576600
,"Block Group 2, Census Tract 5766, Wayne County, Michigan",2,163,26,576600
,"Block Group 3, Census Tract 5766, Wayne County, Michigan",3,163,26,576600
,"Block Group 4, Census Tract 5766, Wayne County, Michigan",4,163,26,576600
,"Block Group 1, Census Tract 5767, Wayne County, Michigan",1,163,26,576700
,"Block Group 2, Census Tract 5767, Wayne County, Michigan",2,163,26,576700
,"Block Group 3, Census Tract 5767, Wayne County, Michigan",3,163,26,576700
,"Block Group 1, Census Tract 5770, Wayne County, Michigan",1,163,26,577000
,"Block Group 2, Census Tract 5770, Wayne County, Michigan",2,163,26,577000
,"Block Group 3, Census Tract 5770, Wayne County, Michigan",3,163,26,577000
,"Block Group 4, Census Tract 5770, Wayne County, Michigan",4,163,26,577000
,"Block Group 5, Census Tract 5770, Wayne County, Michigan",5,163,26,577000
,"Block Group 1, Census Tract 5771, Wayne County, Michigan",1,163,26,577100
,"Block Group 2, Census Tract 5771, Wayne County, Michigan",2,163,26,577100
,"Block Group 3, Census Tract 5771, Wayne County, Michigan",3,163,26,577100
,"Block Group 4, Census Tract 5771, Wayne County, Michigan",4,163,26,577100
,"Block Group 1, Census Tract 5772, Wayne County, Michigan",1,163,26,577200
,"Block Group 2, Census Tract 5772, Wayne County, Michigan",2,163,26,577200
,"Block Group 3, Census Tract 5772, Wayne County, Michigan",3,163,26,577200
,"Block Group 1, Census Tract 5773, Wayne County, Michigan",1,163,26,577300
,"Block Group 2, Census Tract 5773, Wayne County, Michigan",2,163,26,577300
,"Block Group 3, Census Tract 5773, Wayne County, Michigan",3,163,26,577300
,"Block Group 4, Census Tract 5773, Wayne County, Michigan",4,163,26,577300
,"Block Group 1, Census Tract 5774, Wayne County, Michigan",1,163,26,577400
,"Block Group 2, Census Tract 5774, Wayne County, Michigan",2,163,26,577400
,"Block Group 3, Census Tract 5774, Wayne County, Michigan",3,163,26,577400
,"Block Group 4, Census Tract 5774, Wayne County, Michigan",4,163,26,577400
,"Block Group 5, Census Tract 5774, Wayne County, Michigan",5,163,26,577400
,"Block Group 1, Census Tract 5775, Wayne County, Michigan",1,163,26,577500
,"Block Group 2, Census Tract 5775, Wayne County, Michigan",2,163,26,577500
,"Block Group 3, Census Tract 5775, Wayne County, Michigan",3,163,26,577500
,"Block Group 4, Census Tract 5775, Wayne County, Michigan",4,163,26,577500
,"Block Group 1, Census Tract 5776, Wayne County, Michigan",1,163,26,577600
,"Block Group 2, Census Tract 5776, Wayne County, Michigan",2,163,26,577600
,"Block Group 3, Census Tract 5776, Wayne County, Michigan",3,163,26,577600
,"Block Group 4, Census Tract 5776, Wayne County, Michigan",4,163,26,577600
,"Block Group 1, Census Tract 5777, Wayne County, Michigan",1,163,26,577700
,"Block Group 2, Census Tract 5777, Wayne County, Michigan",2,163,26,577700
,"Block Group 1, Census Tract 5778, Wayne County, Michigan",1,163,26,577800
,"Block Group 2, Census Tract 5778, Wayne County, Michigan",2,163,26,577800
,"Block Group 3, Census Tract 5778, Wayne County, Michigan",3,163,26,577800
,"Block Group 4, Census Tract 5778, Wayne County, Michigan",4,163,26,577800
,"Block Group 5, Census Tract 5778, Wayne County, Michigan",5,163,26,577800
,"Block Group 1, Census Tract 5779, Wayne County, Michigan",1,163,26,577900
,"Block Group 2, Census Tract 5779, Wayne County, Michigan",2,163,26,577900
,"Block Group 3, Census Tract 5779, Wayne County, Michigan",3,163,26,577900
,"Block Group 4, Census Tract 5779, Wayne County, Michigan",4,163,26,577900
,"Block Group 5, Census Tract 5779, Wayne County, Michigan",5,163,26,577900
,"Block Group 1, Census Tract 5780, Wayne County, Michigan",1,163,26,578000
,"Block Group 2, Census Tract 5780, Wayne County, Michigan",2,163,26,578000
,"Block Group 3, Census Tract 5780, Wayne County, Michigan",3,163,26,578000
,"Block Group 1, Census Tract 5785, Wayne County, Michigan",1,163,26,578500
,"Block Group 2, Census Tract 5785, Wayne County, Michigan",2,163,26,578500
,"Block Group 3, Census Tract 5785, Wayne County, Michigan",3,163,26,578500
,"Block Group 4, Census Tract 5785, Wayne County, Michigan",4,163,26,578500
,"Block Group 5, Census Tract 5785, Wayne County, Michigan",5,163,26,578500
,"Block Group 1, Census Tract 5786, Wayne County, Michigan",1,163,26,578600
,"Block Group 2, Census Tract 5786, Wayne County, Michigan",2,163,26,578600
,"Block Group 3, Census Tract 5786, Wayne County, Michigan",3,163,26,578600
,"Block Group 1, Census Tract 5791, Wayne County, Michigan",1,163,26,579100
,"Block Group 2, Census Tract 5791, Wayne County, Michigan",2,163,26,579100
,"Block Group 1, Census Tract 5792, Wayne County, Michigan",1,163,26,579200
,"Block Group 2, Census Tract 5792, Wayne County, Michigan",2,163,26,579200
,"Block Group 3, Census Tract 5792, Wayne County, Michigan",3,163,26,579200
,"Block Group 4, Census Tract 5792, Wayne County, Michigan",4,163,26,579200
,"Block Group 1, Census Tract 5793, Wayne County, Michigan",1,163,26,579300
,"Block Group 2, Census Tract 5793, Wayne County, Michigan",2,163,26,579300
,"Block Group 1, Census Tract 5795, Wayne County, Michigan",1,163,26,579500
,"Block Group 2, Census Tract 5795, Wayne County, Michigan",2,163,26,579500
,"Block Group 1, Census Tract 5796, Wayne County, Michigan",1,163,26,579600
,"Block Group 2, Census Tract 5796, Wayne County, Michigan",2,163,26,579600
,"Block Group 3, Census Tract 5796, Wayne County, Michigan",3,163,26,579600
,"Block Group 4, Census Tract 5796, Wayne County, Michigan",4,163,26,579600
,"Block Group 1, Census Tract 5797, Wayne County, Michigan",1,163,26,579700
,"Block Group 2, Census Tract 5797, Wayne County, Michigan",2,163,26,579700
,"Block Group 3, Census Tract 5797, Wayne County, Michigan",3,163,26,579700
,"Block Group 1, Census Tract 5798, Wayne County, Michigan",1,163,26,579800
,"Block Group 2, Census Tract 5798, Wayne County, Michigan",2,163,26,579800
,"Block Group 1, Census Tract 5799, Wayne County, Michigan",1,163,26,579900
,"Block Group 2, Census Tract 5799, Wayne County, Michigan",2,163,26,579900
,"Block Group 3, Census Tract 5799, Wayne County, Michigan",3,163,26,579900
,"Block Group 4, Census Tract 5799, Wayne County, Michigan",4,163,26,579900
,"Block Group 1, Census Tract 5801, Wayne County, Michigan",1,163,26,580100
,"Block Group 2, Census Tract 5801, Wayne County, Michigan",2,163,26,580100
,"Block Group 3, Census Tract 5801, Wayne County, Michigan",3,163,26,580100
,"Block Group 1, Census Tract 5802, Wayne County, Michigan",1,163,26,580200
,"Block Group 2, Census Tract 5802, Wayne County, Michigan",2,163,26,580200
,"Block Group 3, Census Tract 5802, Wayne County, Michigan",3,163,26,580200
,"Block Group 4, Census Tract 5802, Wayne County, Michigan",4,163,26,580200
,"Block Group 1, Census Tract 5803, Wayne County, Michigan",1,163,26,580300
,"Block Group 2, Census Tract 5803, Wayne County, Michigan",2,163,26,580300
,"Block Group 3, Census Tract 5803, Wayne County, Michigan",3,163,26,580300
,"Block Group 1, Census Tract 5804, Wayne County, Michigan",1,163,26,580400
,"Block Group 2, Census Tract 5804, Wayne County, Michigan",2,163,26,580400
,"Block Group 1, Census Tract 5805, Wayne County, Michigan",1,163,26,580500
,"Block Group 2, Census Tract 5805, Wayne County, Michigan",2,163,26,580500
,"Block Group 3, Census Tract 5805, Wayne County, Michigan",3,163,26,580500
,"Block Group 1, Census Tract 5806, Wayne County, Michigan",1,163,26,580600
,"Block Group 2, Census Tract 5806, Wayne County, Michigan",2,163,26,580600
,"Block Group 3, Census Tract 5806, Wayne County, Michigan",3,163,26,580600
,"Block Group 1, Census Tract 5807, Wayne County, Michigan",1,163,26,580700
,"Block Group 2, Census Tract 5807, Wayne County, Michigan",2,163,26,580700
,"Block Group 3, Census Tract 5807, Wayne County, Michigan",3,163,26,580700
,"Block Group 4, Census Tract 5807, Wayne County, Michigan",4,163,26,580700
,"Block Group 5, Census Tract 5807, Wayne County, Michigan",5,163,26,580700
,"Block Group 1, Census Tract 5808, Wayne County, Michigan",1,163,26,580800
,"Block Group 2, Census Tract 5808, Wayne County, Michigan",2,163,26,580800
,"Block Group 1, Census Tract 5809, Wayne County, Michigan",1,163,26,580900
,"Block Group 2, Census Tract 5809, Wayne County, Michigan",2,163,26,580900
,"Block Group 3, Census Tract 5809, Wayne County, Michigan",3,163,26,580900
,"Block Group 4, Census Tract 5809, Wayne County, Michigan",4,163,26,580900
,"Block Group 1, Census Tract 5811, Wayne County, Michigan",1,163,26,581100
,"Block Group 2, Census Tract 5811, Wayne County, Michigan",2,163,26,581100
,"Block Group 3, Census Tract 5811, Wayne County, Michigan",3,163,26,581100
,"Block Group 1, Census Tract 5812, Wayne County, Michigan",1,163,26,581200
,"Block Group 2, Census Tract 5812, Wayne County, Michigan",2,163,26,581200
,"Block Group 1, Census Tract 5815, Wayne County, Michigan",1,163,26,581500
,"Block Group 2, Census Tract 5815, Wayne County, Michigan",2,163,26,581500
,"Block Group 1, Census Tract 5816, Wayne County, Michigan",1,163,26,581600
,"Block Group 2, Census Tract 5816, Wayne County, Michigan",2,163,26,581600
,"Block Group 3, Census Tract 5816, Wayne County, Michigan",3,163,26,581600
,"Block Group 4, Census Tract 5816, Wayne County, Michigan",4,163,26,581600
,"Block Group 1, Census Tract 5818, Wayne County, Michigan",1,163,26,581800
,"Block Group 2, Census Tract 5818, Wayne County, Michigan",2,163,26,581800
,"Block Group 3, Census Tract 5818, Wayne County, Michigan",3,163,26,581800
,"Block Group 1, Census Tract 5819, Wayne County, Michigan",1,163,26,581900
,"Block Group 2, Census Tract 5819, Wayne County, Michigan",2,163,26,581900
,"Block Group 3, Census Tract 5819, Wayne County, Michigan",3,163,26,581900
,"Block Group 4, Census Tract 5819, Wayne County, Michigan",4,163,26,581900
,"Block Group 5, Census Tract 5819, Wayne County, Michigan",5,163,26,581900
,"Block Group 1, Census Tract 5820, Wayne County, Michigan",1,163,26,582000
,"Block Group 2, Census Tract 5820, Wayne County, Michigan",2,163,26,582000
,"Block Group 3, Census Tract 5820, Wayne County, Michigan",3,163,26,582000
,"Block Group 1, Census Tract 5821, Wayne County, Michigan",1,163,26,582100
,"Block Group 2, Census Tract 5821, Wayne County, Michigan",2,163,26,582100
,"Block Group 3, Census Tract 5821, Wayne County, Michigan",3,163,26,582100
,"Block Group 4, Census Tract 5821, Wayne County, Michigan",4,163,26,582100
,"Block Group 5, Census Tract 5821, Wayne County, Michigan",5,163,26,582100
,"Block Group 1, Census Tract 5830, Wayne County, Michigan",1,163,26,583000
,"Block Group 2, Census Tract 5830, Wayne County, Michigan",2,163,26,583000
,"Block Group 3, Census Tract 5830, Wayne County, Michigan",3,163,26,583000
,"Block Group 1, Census Tract 5831, Wayne County, Michigan",1,163,26,583100
,"Block Group 2, Census Tract 5831, Wayne County, Michigan",2,163,26,583100
,"Block Group 3, Census Tract 5831, Wayne County, Michigan",3,163,26,583100
,"Block Group 4, Census Tract 5831, Wayne County, Michigan",4,163,26,583100
,"Block Group 5, Census Tract 5831, Wayne County, Michigan",5,163,26,583100
,"Block Group 1, Census Tract 5832, Wayne County, Michigan",1,163,26,583200
,"Block Group 2, Census Tract 5832, Wayne County, Michigan",2,163,26,583200
,"Block Group 3, Census Tract 5832, Wayne County, Michigan",3,163,26,583200
,"Block Group 1, Census Tract 5833, Wayne County, Michigan",1,163,26,583300
,"Block Group 2, Census Tract 5833, Wayne County, Michigan",2,163,26,583300
,"Block Group 1, Census Tract 5834, Wayne County, Michigan",1,163,26,583400
,"Block Group 2, Census Tract 5834, Wayne County, Michigan",2,163,26,583400
,"Block Group 3, Census Tract 5834, Wayne County, Michigan",3,163,26,583400
,"Block Group 4, Census Tract 5834, Wayne County, Michigan",4,163,26,583400
,"Block Group 5, Census Tract 5834, Wayne County, Michigan",5,163,26,583400
,"Block Group 1, Census Tract 5835, Wayne County, Michigan",1,163,26,583500
,"Block Group 2, Census Tract 5835, Wayne County, Michigan",2,163,26,583500
,"Block Group 3, Census Tract 5835, Wayne County, Michigan",3,163,26,583500
,"Block Group 1, Census Tract 5836, Wayne County, Michigan",1,163,26,583600
,"Block Group 2, Census Tract 5836, Wayne County, Michigan",2,163,26,583600
,"Block Group 3, Census Tract 5836, Wayne County, Michigan",3,163,26,583600
,"Block Group 1, Census Tract 5837, Wayne County, Michigan",1,163,26,583700
,"Block Group 2, Census Tract 5837, Wayne County, Michigan",2,163,26,583700
,"Block Group 3, Census Tract 5837, Wayne County, Michigan",3,163,26,583700
,"Block Group 4, Census Tract 5837, Wayne County, Michigan",4,163,26,583700
,"Block Group 1, Census Tract 5838, Wayne County, Michigan",1,163,26,583800
,"Block Group 2, Census Tract 5838, Wayne County, Michigan",2,163,26,583800
,"Block Group 3, Census Tract 5838, Wayne County, Michigan",3,163,26,583800
,"Block Group 1, Census Tract 5839, Wayne County, Michigan",1,163,26,583900
,"Block Group 2, Census Tract 5839, Wayne County, Michigan",2,163,26,583900
,"Block Group 3, Census Tract 5839, Wayne County, Michigan",3,163,26,583900
,"Block Group 1, Census Tract 5840, Wayne County, Michigan",1,163,26,584000
,"Block Group 2, Census Tract 5840, Wayne County, Michigan",2,163,26,584000
,"Block Group 3, Census Tract 5840, Wayne County, Michigan",3,163,26,584000
,"Block Group 1, Census Tract 5841, Wayne County, Michigan",1,163,26,584100
,"Block Group 2, Census Tract 5841, Wayne County, Michigan",2,163,26,584100
,"Block Group 1, Census Tract 5842, Wayne County, Michigan",1,163,26,584200
,"Block Group 2, Census Tract 5842, Wayne County, Michigan",2,163,26,584200
,"Block Group 1, Census Tract 5843, Wayne County, Michigan",1,163,26,584300
,"Block Group 2, Census Tract 5843, Wayne County, Michigan",2,163,26,584300
,"Block Group 1, Census Tract 5844, Wayne County, Michigan",1,163,26,584400
,"Block Group 2, Census Tract 5844, Wayne County, Michigan",2,163,26,584400
,"Block Group 1, Census Tract 5845, Wayne County, Michigan",1,163,26,584500
,"Block Group 2, Census Tract 5845, Wayne County, Michigan",2,163,26,584500
,"Block Group 1, Census Tract 5846, Wayne County, Michigan",1,163,26,584600
,"Block Group 2, Census Tract 5846, Wayne County, Michigan",2,163,26,584600
,"Block Group 1, Census Tract 5847, Wayne County, Michigan",1,163,26,584700
,"Block Group 2, Census Tract 5847, Wayne County, Michigan",2,163,26,584700
,"Block Group 1, Census Tract 5848, Wayne County, Michigan",1,163,26,584800
,"Block Group 2, Census Tract 5848, Wayne County, Michigan",2,163,26,584800
,"Block Group 3, Census Tract 5848, Wayne County, Michigan",3,163,26,584800
,"Block Group 4, Census Tract 5848, Wayne County, Michigan",4,163,26,584800
,"Block Group 1, Census Tract 5855, Wayne County, Michigan",1,163,26,585500
,"Block Group 2, Census Tract 5855, Wayne County, Michigan",2,163,26,585500
,"Block Group 1, Census Tract 5856, Wayne County, Michigan",1,163,26,585600
,"Block Group 2, Census Tract 5856, Wayne County, Michigan",2,163,26,585600
,"Block Group 1, Census Tract 5857, Wayne County, Michigan",1,163,26,585700
,"Block Group 2, Census Tract 5857, Wayne County, Michigan",2,163,26,585700
,"Block Group 1, Census Tract 5858, Wayne County, Michigan",1,163,26,585800
,"Block Group 2, Census Tract 5858, Wayne County, Michigan",2,163,26,585800
,"Block Group 1, Census Tract 5859, Wayne County, Michigan",1,163,26,585900
,"Block Group 2, Census Tract 5859, Wayne County, Michigan",2,163,26,585900
,"Block Group 3, Census Tract 5859, Wayne County, Michigan",3,163,26,585900
,"Block Group 4, Census Tract 5859, Wayne County, Michigan",4,163,26,585900
,"Block Group 1, Census Tract 5862, Wayne County, Michigan",1,163,26,586200
,"Block Group 2, Census Tract 5862, Wayne County, Michigan",2,163,26,586200
,"Block Group 3, Census Tract 5862, Wayne County, Michigan",3,163,26,586200
,"Block Group 4, Census Tract 5862, Wayne County, Michigan",4,163,26,586200
,"Block Group 1, Census Tract 5863, Wayne County, Michigan",1,163,26,586300
,"Block Group 2, Census Tract 5863, Wayne County, Michigan",2,163,26,586300
,"Block Group 1, Census Tract 5870, Wayne County, Michigan",1,163,26,587000
,"Block Group 2, Census Tract 5870, Wayne County, Michigan",2,163,26,587000
,"Block Group 3, Census Tract 5870, Wayne County, Michigan",3,163,26,587000
,"Block Group 1, Census Tract 5879, Wayne County, Michigan",1,163,26,587900
,"Block Group 2, Census Tract 5879, Wayne County, Michigan",2,163,26,587900
,"Block Group 3, Census Tract 5879, Wayne County, Michigan",3,163,26,587900
,"Block Group 1, Census Tract 5880, Wayne County, Michigan",1,163,26,588000
,"Block Group 2, Census Tract 5880, Wayne County, Michigan",2,163,26,588000
,"Block Group 3, Census Tract 5880, Wayne County, Michigan",3,163,26,588000
,"Block Group 1, Census Tract 5881, Wayne County, Michigan",1,163,26,588100
,"Block Group 2, Census Tract 5881, Wayne County, Michigan",2,163,26,588100
,"Block Group 1, Census Tract 5882, Wayne County, Michigan",1,163,26,588200
,"Block Group 2, Census Tract 5882, Wayne County, Michigan",2,163,26,588200
,"Block Group 1, Census Tract 5883, Wayne County, Michigan",1,163,26,588300
,"Block Group 2, Census Tract 5883, Wayne County, Michigan",2,163,26,588300
,"Block Group 3, Census Tract 5883, Wayne County, Michigan",3,163,26,588300
,"Block Group 1, Census Tract 5884, Wayne County, Michigan",1,163,26,588400
,"Block Group 2, Census Tract 5884, Wayne County, Michigan",2,163,26,588400
,"Block Group 3, Census Tract 5884, Wayne County, Michigan",3,163,26,588400
,"Block Group 1, Census Tract 5893, Wayne County, Michigan",1,163,26,589300
,"Block Group 2, Census Tract 5893, Wayne County, Michigan",2,163,26,589300
,"Block Group 3, Census Tract 5893, Wayne County, Michigan",3,163,26,589300
,"Block Group 4, Census Tract 5893, Wayne County, Michigan",4,163,26,589300
,"Block Group 1, Census Tract 5894, Wayne County, Michigan",1,163,26,589400
,"Block Group 2, Census Tract 5894, Wayne County, Michigan",2,163,26,589400
,"Block Group 3, Census Tract 5894, Wayne County, Michigan",3,163,26,589400
,"Block Group 4, Census Tract 5894, Wayne County, Michigan",4,163,26,589400
,"Block Group 5, Census Tract 5894, Wayne County, Michigan",5,163,26,589400
,"Block Group 1, Census Tract 5904, Wayne County, Michigan",1,163,26,590400
,"Block Group 2, Census Tract 5904, Wayne County, Michigan",2,163,26,590400
,"Block Group 3, Census Tract 5904, Wayne County, Michigan",3,163,26,590400
,"Block Group 1, Census Tract 5905, Wayne County, Michigan",1,163,26,590500
,"Block Group 2, Census Tract 5905, Wayne County, Michigan",2,163,26,590500
,"Block Group 3, Census Tract 5905, Wayne County, Michigan",3,163,26,590500
,"Block Group 4, Census Tract 5905, Wayne County, Michigan",4,163,26,590500
,"Block Group 1, Census Tract 5906, Wayne County, Michigan",1,163,26,590600
,"Block Group 2, Census Tract 5906, Wayne County, Michigan",2,163,26,590600
,"Block Group 1, Census Tract 5915.01, Wayne County, Michigan",1,163,26,591501
,"Block Group 2, Census Tract 5915.01, Wayne County, Michigan",2,163,26,591501
,"Block Group 1, Census Tract 5915.02, Wayne County, Michigan",1,163,26,591502
,"Block Group 1, Census Tract 5916, Wayne County, Michigan",1,163,26,591600
,"Block Group 2, Census Tract 5916, Wayne County, Michigan",2,163,26,591600
,"Block Group 1, Census Tract 5917, Wayne County, Michigan",1,163,26,591700
,"Block Group 2, Census Tract 5917, Wayne County, Michigan",2,163,26,591700
,"Block Group 3, Census Tract 5917, Wayne County, Michigan",3,163,26,591700
,"Block Group 1, Census Tract 5918, Wayne County, Michigan",1,163,26,591800
,"Block Group 2, Census Tract 5918, Wayne County, Michigan",2,163,26,591800
,"Block Group 3, Census Tract 5918, Wayne County, Michigan",3,163,26,591800
,"Block Group 1, Census Tract 5919, Wayne County, Michigan",1,163,26,591900
,"Block Group 2, Census Tract 5919, Wayne County, Michigan",2,163,26,591900
,"Block Group 3, Census Tract 5919, Wayne County, Michigan",3,163,26,591900
,"Block Group 4, Census Tract 5919, Wayne County, Michigan",4,163,26,591900
,"Block Group 1, Census Tract 5920, Wayne County, Michigan",1,163,26,592000
,"Block Group 2, Census Tract 5920, Wayne County, Michigan",2,163,26,592000
,"Block Group 1, Census Tract 5930, Wayne County, Michigan",1,163,26,593000
,"Block Group 2, Census Tract 5930, Wayne County, Michigan",2,163,26,593000
,"Block Group 3, Census Tract 5930, Wayne County, Michigan",3,163,26,593000
,"Block Group 1, Census Tract 5932, Wayne County, Michigan",1,163,26,593200
,"Block Group 2, Census Tract 5932, Wayne County, Michigan",2,163,26,593200
,"Block Group 1, Census Tract 5933, Wayne County, Michigan",1,163,26,593300
,"Block Group 2, Census Tract 5933, Wayne County, Michigan",2,163,26,593300
,"Block Group 1, Census Tract 5940, Wayne County, Michigan",1,163,26,594000
,"Block Group 2, Census Tract 5940, Wayne County, Michigan",2,163,26,594000
,"Block Group 3, Census Tract 5940, Wayne County, Michigan",3,163,26,594000
,"Block Group 1, Census Tract 5941, Wayne County, Michigan",1,163,26,594100
,"Block Group 2, Census Tract 5941, Wayne County, Michigan",2,163,26,594100
,"Block Group 3, Census Tract 5941, Wayne County, Michigan",3,163,26,594100
,"Block Group 4, Census Tract 5941, Wayne County, Michigan",4,163,26,594100
,"Block Group 1, Census Tract 5942, Wayne County, Michigan",1,163,26,594200
,"Block Group 2, Census Tract 5942, Wayne County, Michigan",2,163,26,594200
,"Block Group 3, Census Tract 5942, Wayne County, Michigan",3,163,26,594200
,"Block Group 1, Census Tract 5943, Wayne County, Michigan",1,163,26,594300
,"Block Group 2, Census Tract 5943, Wayne County, Michigan",2,163,26,594300
,"Block Group 3, Census Tract 5943, Wayne County, Michigan",3,163,26,594300
,"Block Group 1, Census Tract 5944, Wayne County, Michigan",1,163,26,594400
,"Block Group 2, Census Tract 5944, Wayne County, Michigan",2,163,26,594400
,"Block Group 1, Census Tract 5945, Wayne County, Michigan",1,163,26,594500
,"Block Group 2, Census Tract 5945, Wayne County, Michigan",2,163,26,594500
,"Block Group 1, Census Tract 5950, Wayne County, Michigan",1,163,26,595000
,"Block Group 2, Census Tract 5950, Wayne County, Michigan",2,163,26,595000
,"Block Group 3, Census Tract 5950, Wayne County, Michigan",3,163,26,595000
,"Block Group 4, Census Tract 5950, Wayne County, Michigan",4,163,26,595000
,"Block Group 5, Census Tract 5950, Wayne County, Michigan",5,163,26,595000
,"Block Group 1, Census Tract 5951, Wayne County, Michigan",1,163,26,595100
,"Block Group 2, Census Tract 5951, Wayne County, Michigan",2,163,26,595100
,"Block Group 3, Census Tract 5951, Wayne County, Michigan",3,163,26,595100
,"Block Group 4, Census Tract 5951, Wayne County, Michigan",4,163,26,595100
,"Block Group 1, Census Tract 5952, Wayne County, Michigan",1,163,26,595200
,"Block Group 2, Census Tract 5952, Wayne County, Michigan",2,163,26,595200
,"Block Group 3, Census Tract 5952, Wayne County, Michigan",3,163,26,595200
,"Block Group 1, Census Tract 5961, Wayne County, Michigan",1,163,26,596100
,"Block Group 2, Census Tract 5961, Wayne County, Michigan",2,163,26,596100
,"Block Group 3, Census Tract 5961, Wayne County, Michigan",3,163,26,596100
,"Block Group 4, Census Tract 5961, Wayne County, Michigan",4,163,26,596100
,"Block Group 1, Census Tract 5962, Wayne County, Michigan",1,163,26,596200
,"Block Group 2, Census Tract 5962, Wayne County, Michigan",2,163,26,596200
,"Block Group 3, Census Tract 5962, Wayne County, Michigan",3,163,26,596200
,"Block Group 1, Census Tract 5963, Wayne County, Michigan",1,163,26,596300
,"Block Group 2, Census Tract 5963, Wayne County, Michigan",2,163,26,596300
,"Block Group 1, Census Tract 5970, Wayne County, Michigan",1,163,26,597000
,"Block Group 2, Census Tract 5970, Wayne County, Michigan",2,163,26,597000
,"Block Group 3, Census Tract 5970, Wayne County, Michigan",3,163,26,597000
,"Block Group 1, Census Tract 5980, Wayne County, Michigan",1,163,26,598000
,"Block Group 2, Census Tract 5980, Wayne County, Michigan",2,163,26,598000
,"Block Group 3, Census Tract 5980, Wayne County, Michigan",3,163,26,598000
,"Block Group 4, Census Tract 5980, Wayne County, Michigan",4,163,26,598000
,"Block Group 1, Census Tract 5990, Wayne County, Michigan",1,163,26,599000
,"Block Group 2, Census Tract 5990, Wayne County, Michigan",2,163,26,599000
,"Block Group 3, Census Tract 5990, Wayne County, Michigan",3,163,26,599000
,"Block Group 1, Census Tract 5991, Wayne County, Michigan",1,163,26,599100
,"Block Group 2, Census Tract 5991, Wayne County, Michigan",2,163,26,599100
,"Block Group 3, Census Tract 5991, Wayne County, Michigan",3,163,26,599100
,"Block Group 4, Census Tract 5991, Wayne County, Michigan",4,163,26,599100
,"Block Group 1, Census Tract 9850, Wayne County, Michigan",1,163,26,985000
,"Block Group 1, Census Tract 9851, Wayne County, Michigan",1,163,26,985100
,"Block Group 1, Census Tract 9852, Wayne County, Michigan",1,163,26,985200
,"Block Group 1, Census Tract 9853, Wayne County, Michigan",1,163,26,985300
,"Block Group 1, Census Tract 9854, Wayne County, Michigan",1,163,26,985400
,"Block Group 1, Census Tract 9855, Wayne County, Michigan",1,163,26,985500
,"Block Group 1, Census Tract 9856, Wayne County, Michigan",1,163,26,985600
,"Block Group 1, Census Tract 9857, Wayne County, Michigan",1,163,26,985700
,"Block Group 1, Census Tract 9859, Wayne County, Michigan",1,163,26,985900
,"Block Group 0, Census Tract 9901, Wayne County, Michigan",0,163,26,990100
,"Block Group 0, Census Tract 9902, Wayne County, Michigan",0,163,26,990200
